collected_at,keyword,product_id,title,price,mall,brand,maker,ram,ssd,cpu,link
2026-06-18 00:43:40,리퍼 LG그램,60117682449,LG그램 리퍼노트북 15ZD90N-VX50K 윈11프로 RAM 16 UP 오피스 당일발송,798490,신세계몰,LG전자,,,,Apple M1,http://shinsegaemall.ssg.com/item/itemView.ssg?itemId=1000829650700&siteNo=6004&salestrNo=6005&ckwhere=s_naver&appPopYn=n&utm_medium=PCS&utm_source=naver&utm_campaign=naver_pcs
2026-06-18 00:43:40,중고 LG그램,58891973447,중고노트북 LG그램 16인치 16z90s 16인치/16GB/512GB,1598000,11번가,LG그램,,16GB,512GB,,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9100233135&tid=1000000061
2026-06-18 00:43:40,중고 LG그램,60052822533,LG전자 [리퍼 중고]LG 그램15 15Z95N 11세대 i5 8G NVME512G 윈10,721050,롯데ON,LG전자,LG전자,8GB,512GB,i5,https://www.lotteon.com/p/product/LO2323639594?sitmNo=LO2323639594_2323639595&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-18 00:43:40,중고 LG그램,59674511440,LG그램 14Z90P i5 11세대 16G 256G W11 사무용 가벼운 중고노트북,698400,G마켓,,,16GB,256GB,i5,https://link.gmarket.co.kr/gate/pcs?item-no=4728288981&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-18 00:43:40,중고 LG그램,59908758628,그램15 중고노트북 LG그램15Z960 i5 8G 256G 15.6 IPS 윈10,484030,옥션,LG전자,LG전자,8GB,256GB,i5,https://link.auction.co.kr/gate/pcs?item-no=C232362039&sub-id=1&service-code=10000003
2026-06-18 00:43:40,중고 LG그램,91077520348,중고 LG그램 14Z90Q i5-12세대 RAM16GB NVME512GB 14인치 윈도우11 무선마우스증정,899000,동우네트워크,LG그램,LG전자,16GB,512GB,i5,https://smartstore.naver.com/main/products/13533009995
2026-06-18 00:43:40,중고 LG그램,59244112231,LG전자 [리퍼 중고]LG 그램15 15ZB995 i5 램16G NVMe256G 윈10,749550,롯데ON,LG전자,LG전자,16GB,256GB,i5,https://www.lotteon.com/p/product/LO2438918940?sitmNo=LO2438918940_2438918941&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-18 00:43:40,중고 LG그램,59714828670,중고노트북 LG그램 17인치 17Z95N 고사양 최신형 업무용 사무용 I5,948100,롯데ON,,LG전자,,,i5,https://www.lotteon.com/p/product/LO2659826899?sitmNo=LO2659826899_2659826900&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-18 00:43:40,중고 LG그램,59914278522,LG전자 [리퍼 중고]LG 그램15 15Z90N i7 10세대 윈도우11 초경량 노트북,654550,롯데ON,LG전자,LG전자,,,i7,https://www.lotteon.com/p/product/LO2672124996?sitmNo=LO2672124996_2672124997&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-18 00:43:40,중고 LG그램,91174152806,엘지 gram노트북 SSD1TB 윈도우11 그램 15ZB90Q i5 1240P 램16기가,1299000,일체형pc  중고노트북,LG전자,LG전자,16GB,1TB,i5,https://smartstore.naver.com/main/products/13629642197
2026-06-18 00:43:40,중고 LG그램,88796692900,[중고] LG 그램15 15ZB990 사무용/휴대용/재택근무용 15.6인치 노트북,494000,마켓피씨,,,,,,https://smartstore.naver.com/main/products/11252182569
2026-06-18 00:43:40,중고 LG그램,91178541963,LG 그램 2in1 14T990-GA70K 그램터치 14인치 중고 노트북 인텔 코어 i7,489000,노트테크,그램 2in1,LG전자,,,i7,https://smartstore.naver.com/main/products/13634031282
2026-06-18 00:43:40,중고 LG그램,91174290221,LG그램 노트북 14ZB95N i5-1135G7 8GB 1TB 윈11 업무용 사무용 인강용,897000,일체형pc  중고노트북,그램,LG전자,8GB,1TB,i5,https://smartstore.naver.com/main/products/13629779612
2026-06-18 00:43:40,중고 LG그램,89570378665,LG전자 LG그램 15Z980 i5 8세대 16G 256G 가벼운 사무용 인강용 중고노트북,559000,UCMart,LG전자,LG전자,16GB,256GB,i5,https://smartstore.naver.com/main/products/12025867973
2026-06-18 00:43:40,중고 LG그램,86406242729,[대여]LG그램 15ZB970 i5-6세대 사무용 인강용 자격증용 노트북렌탈 단기 임대,19000,킹프라이스,,,,,i5,https://smartstore.naver.com/main/products/8861742406
2026-06-18 00:43:40,중고 LG그램,59748896555,LG전자 A급 중고LG 그램 프로360 16T90TP 울트라5(S2) 16GB 2in1 AI 노트북,1587600,옥션,LG전자,LG전자,16GB,,,https://link.auction.co.kr/gate/pcs?item-no=F541709851&sub-id=1&service-code=10000003
2026-06-18 00:43:40,중고 LG그램,59674183872,LG그램 14Z90P i5 11세대 16G 256G W11 사무용 가벼운 중고노트북,705600,옥션,,,16GB,256GB,i5,https://link.auction.co.kr/gate/pcs?item-no=F535745405&sub-id=1&service-code=10000003
2026-06-18 00:43:40,중고 LG그램,90870139707,LG 그램 15Z980 i5 8세대 16G 256G W11 가벼운 사무용 인강용 중고노트북,599000,UCMart,LG전자,LG전자,16GB,256GB,i5,https://smartstore.naver.com/main/products/13325629375
2026-06-18 00:43:40,중고 LG그램,59599901408,LG전자 [리퍼 중고]LG 그램14 14Z95N i5-1135G7 8G 512G Win10 2021,683050,롯데ON,LG전자,LG전자,8GB,512GB,i5,https://www.lotteon.com/p/product/LO2296712671?sitmNo=LO2296712671_2296712672&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-18 00:43:40,중고 LG그램,59993395681,LG전자 LG그램 고사양 영상편집 그래픽작업 대학생 인강용 사무용 가벼운 중고노트북,1114530,G마켓,LG전자,LG전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4750431827&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-18 00:43:40,중고 LG그램,87829320648,LG 그램15 15Z995 i5-1021U 램16G NVMe256G Win10,749000,세컨핸드스토어,LG전자,LG전자,16GB,256GB,i5,https://smartstore.naver.com/main/products/10284816824
2026-06-18 00:43:40,리퍼 갤럭시북,60114251280,삼성전자 [리퍼 중고] 삼성 갤럭시북 프로2 NT931XED 12세대 i7 램16G SSD256G Win11,692550,롯데ON,삼성,삼성전자,16GB,256GB,i7,https://www.lotteon.com/p/product/LO2683313242?sitmNo=LO2683313242_2683313243&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-18 00:43:40,리퍼 갤럭시북,55259955477,리퍼 삼성 갤럭시북 이온 15인치 NT950XCJ i5 SSD 가정용 사무용,628900,11번가,갤럭시북 이온2,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8367084091&tid=1000000061
2026-06-18 00:43:40,리퍼 갤럭시북,55262499538,리퍼 삼성 갤럭시북 이온2 15 인치 NT950XDA i5 SSD 가정용 사무용,678900,11번가,갤럭시북 이온2,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8367084195&tid=1000000061
2026-06-18 00:43:40,리퍼 갤럭시북,90739609253,Samsung 리퍼제품 삼성 갤럭시 북5 프로 14 U7-258V 32GB 1TB 그레이,1980320,볼트르마켓,삼성,삼성전자,32GB,1TB,,https://smartstore.naver.com/main/products/13195098156
2026-06-18 00:43:40,리퍼 갤럭시북,58708610815,리퍼 삼성 갤럭시북 이온 15인치 NT950XCJ i5 SSD 가정용 사무용,626050,롯데ON,,삼성전자,,,i5,https://www.lotteon.com/p/product/LO2613087627?sitmNo=LO2613087627_2613087628&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-18 00:43:40,리퍼 갤럭시북,59660642329,[삼성 NT951XDB] 리퍼 겔럭시북 NT951XDB 인텔11세대 i7-1165G7 DDR4 16G NVMe256G 윈도우11 15.6풀HD,788000,11번가,삼성,,16GB,256GB,i7,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9274625568&tid=1000000061
2026-06-18 00:43:40,리퍼 갤럭시북,60088014926,[삼성 NT951XCJ] 리퍼 겔럭시북 이온 인텔10세대 i5-10210U DDR4 8G NVMe256G IRIS 윈도우11 15.6풀HD,588000,11번가,삼성,,8GB,256GB,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9363238415&tid=1000000061
2026-06-18 00:43:40,리퍼 갤럭시북,59660384174,[삼성 NT951XCJ] 리퍼 겔럭시북 이온 인텔10세대 i7-10510U DDR4 16G NVMe256G IRIS 윈도우11 15.6풀HD,698000,11번가,삼성,,16GB,256GB,i7,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9274606805&tid=1000000061
2026-06-18 00:43:40,리퍼 갤럭시북,60405876873,[리퍼] 삼성 갤럭시북 프로 NT951XDB 11세대 i5 8G 256G Win11 실버,809000,GSSHOP,삼성,삼성전자,8GB,256GB,i5,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1098001133&vodFlag=N&prdseqnum=1098001133&utm_source=price&utm_medium=affiliate&utm_campaign=naver
2026-06-18 00:43:40,리퍼 갤럭시북,90739109466,Samsung 리퍼제품 삼성 갤럭시 북4 엣지 14인치 AMOLED 터치 윈도우 11 홈 퀄컴 8CX X세대 16GB DDR5x 512GB SSD 사파이어 블루리퍼제품,1379200,볼트르마켓,삼성,삼성전자,16GB,512GB,,https://smartstore.naver.com/main/products/13194598369
2026-06-18 00:43:40,리퍼 갤럭시북,91089965422,[삼성 NT951XCJ] 리퍼 겔럭시북 이온 인텔10세대 i5-10210U DDR4 8G NVMe256G IRIS 윈도우11 15.6풀HD,588000,인코아즈 스토어,,삼성전자,8GB,256GB,i5,https://smartstore.naver.com/main/products/13545455069
2026-06-18 00:43:40,리퍼 갤럭시북,91152200577,[리퍼] 삼성 갤럭시북 프로 NT951XDB 11세대 i5 램16G SSD1TB 윈11 울트라슬림 573550,1143520,라이프하우스6,삼성,삼성전자,16GB,1TB,i5,https://smartstore.naver.com/main/products/13607690165
2026-06-18 00:43:40,리퍼 갤럭시북,59638617098,삼성전자 NT951XCJ 리퍼 겔럭시북 인텔10세대 i7-10510U DDR4 16G NVMe256G 윈도우11 15.6풀HD,677760,G마켓,삼성,삼성전자,16GB,256GB,i7,https://link.gmarket.co.kr/gate/pcs?item-no=3346415558&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-18 00:43:40,리퍼 갤럭시북,60088345702,삼성전자 NT951XCJ 리퍼 겔럭시북 인텔10세대 i5-10210U DDR4 8G NVMe256G 윈도우11 15.6풀HD,558600,G마켓,삼성,삼성전자,8GB,256GB,i5,https://link.gmarket.co.kr/gate/pcs?item-no=4756911096&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-18 00:43:40,리퍼 갤럭시북,60087968158,삼성전자 NT951XCJ 리퍼 겔럭시북 인텔10세대 i5-10210U DDR4 8G NVMe256G 윈도우11 15.6풀HD,588000,옥션,삼성,삼성전자,8GB,256GB,i5,https://link.auction.co.kr/gate/pcs?item-no=F564919842&sub-id=1&service-code=10000003
2026-06-18 00:43:40,리퍼 갤럭시북,59638740599,삼성전자 리퍼 겔럭시북 NT951XDB 인텔11세대 i7-1165G7 DDR4 16G NVMe256G Iris 윈도우11 15.6풀HD,788000,옥션,삼성,삼성전자,16GB,256GB,i7,https://link.auction.co.kr/gate/pcs?item-no=F532785429&sub-id=1&service-code=10000003
2026-06-18 00:43:40,리퍼 갤럭시북,59638631750,삼성전자 리퍼 겔럭시북 NT951XDB 인텔11세대 i7-1165G7 DDR4 16G NVMe256G Iris 윈도우11 15.6풀HD,764360,G마켓,삼성,삼성전자,16GB,256GB,i7,https://link.gmarket.co.kr/gate/pcs?item-no=4103496301&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-18 00:43:40,리퍼 갤럭시북,59638629327,삼성전자 NT951XCJ 리퍼 겔럭시북 인텔10세대 i7-10510U DDR4 16G NVMe256G 윈도우11 15.6풀HD,698000,옥션,삼성,삼성전자,16GB,256GB,i7,https://link.auction.co.kr/gate/pcs?item-no=F532779359&sub-id=1&service-code=10000003
2026-06-18 00:43:40,리퍼 갤럭시북,88347295221,[삼성 NT951XCJ] 리퍼 겔럭시북 이온 인텔10세대 i7-10510U DDR4 16G NVMe256G IRIS 윈도우11 15.6풀HD,698000,인코아즈 스토어,,삼성전자,16GB,256GB,i7,https://smartstore.naver.com/main/products/10802789231
2026-06-18 00:43:40,리퍼 갤럭시북,60356448489,A급리퍼 삼성 갤럭시북 프로360 코어i5(11세대) 램8G SSD 256G 윈도11,854050,G마켓,,,8GB,256GB,i5,https://link.gmarket.co.kr/gate/pcs?item-no=4774702892&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-18 00:43:40,중고 갤럭시북,55260692584,중고 노트북 갤럭시북1 NT750XDZ 15인치 윈도우11 I5,548900,11번가,갤럭시북,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8367085874&tid=1000000061
2026-06-18 00:43:40,중고 갤럭시북,55259157034,중고 노트북 갤럭시북 NT750XDA 15인치 I5 윈도우10,588900,11번가,갤럭시북,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8367082863&tid=1000000061
2026-06-18 00:43:40,중고 갤럭시북,59670025957,삼성전자 중고  갤럭시북고  GO  노트북   14인치   NT345XLA,290000,G마켓,삼성,삼성전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4257486447&sub-id=1003&service-code=10000003&lcd=100000056
2026-06-18 00:43:40,중고 갤럭시북,60114251280,삼성전자 [리퍼 중고] 삼성 갤럭시북 프로2 NT931XED 12세대 i7 램16G SSD256G Win11,692550,롯데ON,삼성,삼성전자,16GB,256GB,i7,https://www.lotteon.com/p/product/LO2683313242?sitmNo=LO2683313242_2683313243&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-18 00:43:40,중고 갤럭시북,59667930436,삼성전자 중고 갤럭시북2 15.6인치 노트북 NT550XED,800000,G마켓,삼성,삼성전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4257613708&sub-id=1003&service-code=10000003&lcd=100000056
2026-06-18 00:43:40,중고 갤럭시북,59664453180,삼성전자 중고 갤럭시북2 프로 15.6인치 노트북 NT930XED,960000,G마켓,삼성,삼성전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4257617974&sub-id=1003&service-code=10000003&lcd=100000056
2026-06-18 00:43:40,중고 갤럭시북,59714836340,"중고노트북 갤럭시북 프로 NT951XDC 코어I7 11세대, 윈도우 11 R",999000,11번가,갤럭시북 프로,,,,i7,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9285609236&tid=1000000061
2026-06-18 00:43:40,중고 갤럭시북,59714829582,"중고노트북 갤럭시북 프로 NT951XDC 코어I7 11세대, 윈도우 11 R",949050,롯데ON,,삼성전자,,,i7,https://www.lotteon.com/p/product/LO2659826834?sitmNo=LO2659826834_2659826835&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-18 00:43:40,중고 갤럭시북,58892008765,중고노트북 갤럭시북 프로 코어I5 11세대 / Win11 / 8gb / 256gb,749000,11번가,갤럭시북 프로,,8GB,256GB,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9100234620&tid=1000000061
2026-06-18 00:43:40,중고 갤럭시북,58891874979,중고노트북 갤럭시북 프로 코어I5 11세대 / Win11 / 16gb / 512gb,849000,11번가,갤럭시북 프로,,16GB,512GB,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9100234754&tid=1000000061
2026-06-18 00:43:40,중고 갤럭시북,58708689965,중고노트북 갤럭시북1 NT750XDZ 15인치 윈도우11 I5,569050,롯데ON,,삼성전자,,,i5,https://www.lotteon.com/p/product/LO2613087572?sitmNo=LO2613087572_2613087573&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-18 00:43:40,중고 갤럭시북,58892229356,중고노트북 갤럭시북 프로 코어I5 11세대 / Win11 / 8gb / 256gb,711550,롯데ON,,삼성전자,8GB,256GB,i5,https://www.lotteon.com/p/product/LO2620033773?sitmNo=LO2620033773_2620033774&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-18 00:43:40,중고 갤럭시북,58892234744,중고노트북 갤럭시북 프로 코어I5 11세대 / Win11 / 16gb / 512gb,806550,롯데ON,,삼성전자,16GB,512GB,i5,https://www.lotteon.com/p/product/LO2620033801?sitmNo=LO2620033801_2620033802&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-18 00:43:40,중고 갤럭시북,58708593620,중고노트북 갤럭시북 플랙스2 15인치 NT950QDA I7 WIN11,863550,롯데ON,,삼성전자,,,i7,https://www.lotteon.com/p/product/LO2613087739?sitmNo=LO2613087739_2613087740&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-18 00:43:40,중고 갤럭시북,59714822776,중고 삼성노트북 갤럭시북3 프로 NT940XFG 인텔 코어i5 13세대,1370000,11번가,갤럭시북3 프로,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9285609292&tid=1000000061
2026-06-18 00:43:40,중고 갤럭시북,59714827490,중고 삼성노트북 갤럭시북3 프로 NT940XFG 인텔 코어i5 13세대,1301500,롯데ON,,삼성전자,,,i5,https://www.lotteon.com/p/product/LO2659826842?sitmNo=LO2659826842_2659826843&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-18 00:43:40,중고 갤럭시북,59669144697,삼성전자 중고 갤럭시북 플러스2   15.6인치 노트북  NT551XDA,500000,G마켓,삼성,삼성전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4257489204&sub-id=1003&service-code=10000003&lcd=100000056
2026-06-18 00:43:40,중고 갤럭시북,59669932743,삼성전자 중고 갤럭시북3 고    5G 14인치  노트북      NT345XPA,350000,G마켓,삼성,삼성전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4257502083&sub-id=1003&service-code=10000003&lcd=100000056
2026-06-18 00:43:40,중고 갤럭시북,59666113104,삼성전자 중고 갤럭시북 프로 360  15인치 노트북   NT930QDY,790000,G마켓,삼성,삼성전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4257505169&sub-id=1003&service-code=10000003&lcd=100000056
2026-06-18 00:43:40,중고 갤럭시북,59664628922,삼성전자 중고 갤럭시북2 프로 360  15인치 노트북  NT950QED,950000,G마켓,삼성,삼성전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4257504096&sub-id=1003&service-code=10000003&lcd=100000056
2026-06-18 00:43:40,리퍼 ThinkPad,56343476465,레노버 레노버 저렴한 업무용 가성비 싼 사무용 노트북 리퍼 씽크패드 T560 i7 15인치,319310,옥션,레노버,레노버,,,i7,https://link.auction.co.kr/gate/pcs?item-no=D702008594&sub-id=1&service-code=10000003
2026-06-18 00:43:40,리퍼 ThinkPad,58571338671,레노버 (현대Hmall)리퍼 씽크패드 X13 노트북 RAM32GB 33.78cm SSD1TB 라이젠5프로,795840,옥션,레노버,레노버,32GB,1TB,Apple M3,https://link.auction.co.kr/gate/pcs?item-no=F457619211&sub-id=1&service-code=10000003
2026-06-18 00:43:40,리퍼 ThinkPad,58571467985,레노버 (현대Hmall)리퍼 씽크패드 X13 노트북 RAM32GB 33.78cm SSD1TB 라이젠5프로,795840,G마켓,레노버,레노버,32GB,1TB,Apple M3,https://link.gmarket.co.kr/gate/pcs?item-no=4650511457&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-18 00:43:40,리퍼 ThinkPad,89251365216,레노버 씽크패드 i7 16G 512G 사무용 인강용 터치 리퍼노트북 윈도우11,599000,피씨솔루션,레노버,레노버,16GB,512GB,i7,https://smartstore.naver.com/main/products/11706854749
2026-06-18 00:43:40,리퍼 ThinkPad,58571472495,레노버 (현대Hmall)리퍼 씽크패드 노트북 32GB Win11 X13 SSD512GB 라이젠5Pro 4650U,671040,G마켓,레노버,레노버,32GB,512GB,Ryzen 5,https://link.gmarket.co.kr/gate/pcs?item-no=4650511445&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-18 00:43:40,리퍼 ThinkPad,58571344876,레노버 (현대Hmall)리퍼 씽크패드 노트북 32GB Win11 X13 SSD512GB 라이젠5Pro 4650U,671040,옥션,레노버,레노버,32GB,512GB,Ryzen 5,https://link.auction.co.kr/gate/pcs?item-no=F457619212&sub-id=1&service-code=10000003
2026-06-18 00:43:40,리퍼 ThinkPad,90740246959,Lenovo 리퍼제품 레노버 씽크패드 X1 카본 9세대 14인치 노트북 코어 i5-1135G7 8GB 램 256GB SSD W10P,809040,볼트르마켓,레노버,레노버,8GB,256GB,i5,https://smartstore.naver.com/main/products/13195735863
2026-06-18 00:43:40,리퍼 ThinkPad,58570916035,[리퍼] 씽크패드 X13 노트북 RAM32GB 33.78cm SSD1TB 라이젠5프로,804130,11번가,레노버,레노버,32GB,1TB,Apple M3,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9034563657&tid=1000000061
2026-06-18 00:43:40,리퍼 ThinkPad,90847758958,Lenovo 리퍼제품 레노버 씽크패드 T14s Gen2 노트북 14인치 FHD1920x1080 윈도우 11 프로 코어 i5-1145G7 512GB SSD 16GB RAM 지문,682240,다정아울렛,레노버,레노버,16GB,512GB,i5,https://smartstore.naver.com/main/products/13303248626
2026-06-18 00:43:40,리퍼 ThinkPad,91094324756,Lenovo 리퍼제품 ThinkPad E15 Gen 4 15.6 FHD IPS 디스플레이 비즈니스 노트북 AMD Ryzen 7 5825U 16GB RAM 1TB SSD Wi-,1818160,제스트아울렛,레노버,레노버,16GB,1TB,Apple M1,https://smartstore.naver.com/main/products/13549814403
